MP ID,MP Name,Region Id,GL Code,GL Name,Parent ASIN,ASIN,Review Id,Review Title,Review Text,Review Rating,Brand,Submission Date,Last Updated DateTime,Week Number
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76260976631,Plug and Play with no issues on MacOS,Was simply plug and play with no drivers or software required on a 2021 MacBook Pro running Sequoia 15.3.2 including the AI tracking. While not required I did install the desktop software in order to update the firmware and had no problems there either. Firmware update was just a couple clicks in the Insta360 Link Controller software with no issues what so ever. I don't doubt the reviews that claim they had issues are legit but I can say these issues do not exist on MacOS Sequoia when starting with a camera running firmware that is shipping as of May of 2025 and OBS for software.<br /><br />Video quality is as advertised and much better than the built in apple webcams (not that that sets the bar very high). The audio has some echo/reverb to it despite having acoustic treatments in the room. I will stick with my Shure SM7B for audio. The fit and finish of the camera feels high quality.<br /><br />I have only been using the camera for one day so cant say I wont bump into issues with extended use but first impressions are good.  I can ignore the audio quality since I had no intention of using the built in microphone.,5,,2025-05-24T05:23:28.000Z,2025-08-22T23:38:28.000Z,2025/5/24 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76288041221,Great camera. Less than optimal software.,Excellent camera. Software on desktop is glitchy with clunky UI. But camera itself is awesome! Hopefully they improve the software soon.,4,,2025-05-25T20:34:08.000Z,2025-08-22T01:05:08.000Z,2025/5/24 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76434519471,It's Great Camera!,"Excellent webcam. Autofocus is good, color accuracy is fine, durability is great, mountability is really good for a webcam. I streamed an entire cross country road trip with it, I currently use it as the main cam for my backyard bunny and birds streams, and it's a decent alternate view camera when I'm gaming. I've used Streamer.bot and Move Value Plugin in OBS to allow my Twitch chat to move the camera with their channel points. They can always check in on the cats whenever they want now. Connectivity is instant and the software is really decent. I finally used the DeskView function to stream fixing my GPU. It worked great. I would highly recommend this camera and am hopeful they hear our pleas to update the software so we can use multiple cameras with it. It's a niche thing that few people are going to want but those of us that do REALLY want that ability. Oh lastly it's SUPER durable. I have it mounted to a suction cup quarter inch mount on a window and the cats have knocked it off of there serval times already dropping it about 5 feet each time. It's held up like a champ. I looked at a ton of reviews between this and the Obsbot Tiny 2 and this just wins overall. Sure Obsbot has more filters but honestly they kind of suck. Just use 3rd party stuff for filters. I've had this thing since November 2024 and it's been awesome. I'd genuinely love to buy more of them and just get rid of my crappy Logitech cams altogether but much like Logitech there's still no support for multiples of the same model in the software. Would love to save some money and buy more if this camera but so far it's looking like I might have to step up to a big boy POE PTZ setup for multiple PTZ cameras. Still don't regret buying this thing. It's the perfect middle ground between webcam & actual surveillance PTZ cams.",5,,2025-06-01T22:35:35.000Z,2025-08-22T16:24:41.000Z,2025/5/31 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76439802021,excelente,excelente,5,,2025-06-02T03:11:55.000Z,2025-08-23T12:40:35.000Z,2025/5/31 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76550267031,Great Cam,Great AI tracking cam for Mac with a lot of features. Excellent easy-to-use software.,5,,2025-06-07T05:39:21.000Z,2025-08-18T19:49:02.000Z,2025/6/7 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76575876311,"Received Defective Unit but after a month, they've made it right.","The saga of my new webcam has a happy ending.  Recommended by Wirecutter, I was very excited about the webcam and I bought the Link2 on April 14th. By April 29th--after 1 usage, I was trying to determine with the service chat folks why my webcam was malfunctioning. On May 13th, I went it in for repair. On May 29th, I was told it was shipped back after they replaced the motherboard of the webcam. To date, I have still not received the webcam and the tracking # hasn't moved from its point of origin. The repair department has had my webcam longer than I have and it should have been replaced rather than repaired  as it was defective when I bought it. The only good thing I can say is that while a long tedious process, the back and forth between their chat technicians was polite. But all I want is a working webcam. If I ever get it back, I'll update its ability to function.<br />UPDATE: Despite noting on the service ticket that they had replaced the motherboard, I'm happy to report that they sent me an entirely new working webcam. Additionally, their customer service followed up with me to ensure it was working. I've changed my rating and can now say that I'm a satisfied customer. I've changed my rating from 1 to 4 stars.",3,,2025-06-08T14:45:36.000Z,2025-06-18T02:29:44.000Z,2025/6/7 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76601470171,.,"Great picture/video quality, but it creates a microphone delay.",4,,2025-06-09T18:50:10.000Z,2025-08-22T06:04:13.000Z,2025/6/7 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76612443571,Quality and ease of use,I have already recommended this product to all my colleagues. The quality is amazing and I get asked about it all the time. I work for a software company and spend all day in zoom calls so this was a must.,5,,2025-06-10T01:44:59.000Z,2025-08-22T23:47:54.000Z,2025/6/7 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76683418861,Unbelievable for whiteboard and diagrams,"This thing has been a gamechanger for me at work. So much so that one of our C-level execs saw it in action and ordered them for his whole staff.<br />If you have a lot of Teams/Zoom calls where you're working with diagrams, being able to just walk to your physical whiteboard without any fiddling or setup is GREAT. The snap-to-area around the whiteboard actually works great without having to even interact with the controller app. But the smart whiteboard setting also works exactly as advertised. My whiteboard is across the room at a 90-degree angle to my PC, and it fixes the angle skew just like in the advertisement video. Even if you don't have a whiteboard, the desk view is actually good enough that you can just use a paper notepad and pen. Its so convenient to just hit one button for the desk view and grab a pen/paper on a Teams/Zoom call.<br />Its been a while since I've been so happy with a tech purchase, but this one literally makes my life better every day.",5,,2025-06-13T15:04:56.000Z,2025-08-22T20:14:52.000Z,2025/6/7 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76726296171,Broke within a week.,"Stopped working in less than a week. Customer service website it barely useable. The process to send it back for repair is slow. For what I paid for this, I would hope for better quality control.",1,,2025-06-15T20:22:18.000Z,2025-08-11T00:26:49.000Z,2025/6/14 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76741035021,Great Functionality,Amazing quality. Very versatile for my needs,5,,2025-06-16T17:11:14.000Z,2025-08-21T06:54:13.000Z,2025/6/14 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76786389701,Random noise and vibration,"It randomly vibrates and makes a buzzing sounds, causing the image to get blurry. I have only had for 2 months and have never used it. Only test it , I can’t imagine if try to stream with it<br /><br />I think it’s a little over priced",2,,2025-06-18T18:01:21.000Z,2025-07-16T13:40:14.000Z,2025/6/14 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76804610071,Hilariously Smart...and a Little Too Observant,"The InstaLink 360 is a fantastic little gadget—crisp video, smooth tracking, and a magical ability to make you look like a professional speaker in every meeting with zero effort. It’s basically my new favorite coworker.<br /><br />That said… we need to talk about the hand gesture feature. As an Italian, I now live in fear that every expressive hand movement is triggering a full-blown cinematic tracking shot. I was explaining something with my usual flair, and the camera went rogue—zoomed in dramatically on the whiteboard, then whipped around and locked onto my dog like she was giving a TED Talk.<br /><br />It’s like having an overenthusiastic film student filming a spaghetti western: intense close-ups, spontaneous pans, and all the drama.<br /><br />Still, five stars. Just don’t blame the camera when your next Zoom turns into a Scorsese film. Mangia and motion at your own risk. 🍝🎥",5,,2025-06-19T13:06:07.000Z,2025-08-21T23:47:44.000Z,2025/6/14 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76817153141,Picture quality 100% but realignment makes it annoying,The picture quality is too notch but the negative is that the camera keeps resetting after use and I have to keep realigning it before a new use. Yes I turn off Ai tracking and tried with it on as I want my background to my right to be caught,4,,2025-06-20T01:43:03.000Z,2025-08-18T19:17:48.000Z,2025/6/14 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76934898171,Closet to DSLR I've found,"I’ve bought a couple of these now, one for me, one for a client and they’ve both delivered exactly what we needed.<br /><br />The image quality is top-tier for a webcam. That 1/2"" sensor and HDR setup gets you really close to DSLR-level video without the setup headache. It’s not quite DSLR, but it’s the closest thing I’ve seen in this category.<br /><br />AI tracking is smooth, audio’s crystal clear even in noisy spaces, and the autofocus just works. No lag, no blur. Plus, gesture controls and remote smartphone access? Total game-changer when you're presenting or producing on the fly.<br /><br />If you need a webcam that looks pro, sounds sharp, and feels built for modern streaming and calls and content creation, this is the one I keep recommending.",5,,2025-06-25T18:45:54.000Z,2025-08-22T20:10:13.000Z,2025/6/21 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76954800991,Nice,"This camera is pretty sick. The only thing I wish is that they could make it so you could stream at the same quality on OBS as when you use it as a WebCam, I find it strange to be honest that the quality change is based on how you’re using it but whatever it’s still pretty nice and it’s pretty clean and it’s pretty smooth when it comes to it following you with it AI feature if it’s actually AI I don’t know but it’s cool",4,,2025-06-26T17:17:56.000Z,2025-08-24T09:36:12.000Z,2025/6/21 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76969606781,SCAM,SCAM. Package was undeliverable and they refused to refund me. Do not buy from this seller.,1,,2025-06-27T11:59:37.000Z,2025-06-29T00:04:51.000Z,2025/6/21 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76970346341,Camera is on & facing me when I did not turn it on.,"Works beautifully during conference (eg, Zoom) calls.  My criticism is that I see the camera on and recording me even when I have not started a webcam meeting or recording.  Is it spying on me?",4,,2025-06-27T13:40:38.000Z,2025-08-22T06:10:34.000Z,2025/6/21 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76983892381,"La mejor, y mejor que obs","Buscas webcam, seguimiento y la mejor resolucion? No busque mas esta es la que necesitas no hay mas nada que pensar",5,,2025-06-28T02:52:11.000Z,2025-08-23T02:57:05.000Z,2025/6/28 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77056327811,"You need it, massive upgrade",Excellent camera and a massive improvement instead of the laptop camera and features.,5,,2025-07-01T19:37:13.000Z,2025-08-22T22:19:55.000Z,2025/6/28 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77060476201,Amazing camera,Very nice! Way better than the elgato for the same price.,5,,2025-07-01T20:49:57.000Z,2025-08-22T11:54:22.000Z,2025/6/28 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77112762981,A+ High End 4K WebCam,"The quality looks really good with just the ceiling light, but looks even better with my desk lights on. It's a pretty slick looking device that works the way it was designed. The AI tracking works perfect and the software is easy to use. The magnet mount stays on top of my monitor with ease. It's the perfect webcam for the value, nice size and the autofocus is great as well.",5,,2025-07-04T13:35:12.000Z,2025-07-29T09:48:36.000Z,2025/6/28 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77185085041,"""Dude your camera is so crispy!""","Works great on my Mac, coworkers keep commenting how sharp my footage is during calls.<br /><br />Follow feature works great although I wish it wouldn't turn back on if you adjust the position manually.",5,,2025-07-08T01:22:59.000Z,2025-08-20T21:40:34.000Z,2025/7/5 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77195035511,Too many issues with Teams and USB Hub usage.,"This has all sorts of connection issues and doesn't get recognized by Microsoft Teams unless you use the one USB c port on your laptop. It doesn't have proper driver support to work well through USB and if you need multiple peripherals for your laptop or PC and have to use a usb hub this is pretty much worthless. Im sure it works well for all the streamers and their OBS software, but for work computers it's a definite NO GO.",2,,2025-07-08T15:27:19.000Z,2025-08-11T00:45:44.000Z,2025/7/5 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77211617211,"Great camera quality, slightly annoying AI","I bought this because I wanted something better than my laptop webcam, and the quality is definitely there. The picture is super clear and I love the lighting adjustments, background filter, and how you can move the camera angle through the app. That part feels really modern and works well.<br /><br />That said, the instructions aren’t super beginner-friendly and some things took trial and error to figure out. The AI tracking doesn’t follow me smoothly if I move too far to the side, and it turns itself back on way too easily if I adjust the camera manually. The mic sounds really good if you’re sitting near your setup, but not great for moving around.<br /><br />Overall solid webcam with great features, just takes some getting used to.",4,,2025-07-09T11:55:11.000Z,2025-08-13T16:03:16.000Z,2025/7/5 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77270370091,Bummer of a camera so far.,"[[VIDEOID:d1542d8712ce718d7eea1b36a842b032]] Lots of lagging with this camera about 20 minutes into my Zoom broadcast, I run online exercise classes. Video lags behind the live audio about 20 minutes in. I tried using my iPhone as webcam via Zoom and did not have the same issues. I bought another competitor's cam and will try that this week. Chatted with tech Insta360 support but haven't heard back as promised. Bummer. All this being said, it's possible that this isn't a camera issue and something else with my MacBook. But I've reinstalled the operating system and still experienced same. I think it's the camera. If I determine it's not the camera, I will delete this review. Posting review on 7/11/25",1,,2025-07-12T05:09:33.000Z,2025-07-14T07:19:53.000Z,2025/7/12 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77308343641,Love it,"This thing is near DSLR levels in image quality, great performance in low light. Much better than my brio",5,,2025-07-14T00:21:49.000Z,2025-08-20T07:23:57.000Z,2025/7/12 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77327473371,Meh,only turns on about 70% of the time. Constantly need to unplug and replug to make it work. When it does turn out the image is good and tracking works fine.,3,,2025-07-14T18:00:34.000Z,2025-08-11T00:42:42.000Z,2025/7/12 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77330968091,DOA-only a useless ai bot available-phone line 4 support isnt in service...?,"1st one is DOA... support was non existent-a useless chatbot. no human available. The phone number listed on insta360's website is actually NOT IN SERVICE right now-during PST timezone work hours... got a not in service recording (3 times).  No human available. BOT wanted me to jump thru hoops filling out paperwork, going to a service center etc. Thank heavens for amazon-returning it (2 hours old lol) and have another replacing it on the way.<br /><br />I will update this if there is any change.  Oh, and good luck opting out of the bot email ""help""... no human available I guess... sigh.",1,,2025-07-14T21:21:58.000Z,2025-08-22T00:20:56.000Z,2025/7/12 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77357122301,Great item,"The camera quality is excellent — super clear and sharp. It was easy to set up, works perfectly, and I’m very happy with it. Definitely worth the price!",5,,2025-07-16T02:33:52.000Z,2025-08-22T00:24:20.000Z,2025/7/12 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77429577871,My new baby,"Excelente. Solo la use para probarla pero hasta los momentos todo muy bien. El seguimiento por ia es divertido , y la app para controlar desde el teléfono muy fácil.",5,,2025-07-18T23:27:51.000Z,2025-08-21T06:42:25.000Z,2025/7/12 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77469145771,Easy to use and amazing video quality!,Camera is great and amazing quality track functionality is great! Compatible with my Mac and looks great! Easy to setup!,5,,2025-07-21T00:12:30.000Z,2025-08-22T14:13:07.000Z,2025/7/19 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77491444141,Good Camera,"I was genuinely impressed by how clear the camera was—it found and focused on me quickly right out of the box. Considering the price I paid, it was a solid performer. As someone new to cameras, I really appreciated how easy it was to use the included software. I even discovered I could set up a virtual greenscreen effect without needing any actual backdrop, which was a nice surprise. Great value for beginners!",5,,2025-07-21T23:54:19.000Z,2025-08-22T15:40:54.000Z,2025/7/19 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77491453161,Easy to set up and good video quality,I had no trouble installing the camera and the microphone works well.,5,,2025-07-21T23:51:51.000Z,2025-08-20T07:15:32.000Z,2025/7/19 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77539600871,Hopefully you don't want to use any added features,"The camera itself *might* be decent, but the program used to set it up is unusable. It has ""features"" like Background and Makeup effects, but as soon as you try to use them, the camera blacks out. Then it doesn't want to turn back on even after you've tried to disable those features. Requires unplugging the camera and restarting the computer just to get it back online. Called customer service and they have no idea what to do - no suggestions or troubleshooting. Super disappointing because I would probably love this camera if it did what it was supposed to do.",1,,2025-07-23T22:31:45.000Z,2025-08-14T23:01:53.000Z,2025/7/19 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77551797501,Increíble resolución 4k,"Quedé fascinada con la calidad de la imagen y la resolución, la quería por el seguimiento con IA y wowwwww es increíble, funciona perfecto y tiene muchas opciones de configuración para poner blurred el fondo o aumentarle el zoom",5,,2025-07-24T13:31:16.000Z,2025-08-21T23:26:43.000Z,2025/7/19 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77555170431,The best webcam ever,Excellent 100%,5,,2025-07-24T14:42:48.000Z,2025-08-23T11:53:47.000Z,2025/7/19 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77598696751,The perfect camera,"Great cámara with a the right price. Although the shipping process took some extra days, the camera arrived perfect. 100% recommended. I used in the night with low light and the quality of the image is amazing.",5,,2025-07-26T18:47:12.000Z,2025-08-22T00:25:34.000Z,2025/7/26 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77614153711,Amazing camera. Well worth the price!,Amazing webcam. Super clear picture with decent colors. The software is also amazing. It lets you choose various angles and other adjustments. It also lets you remotely control from your phone. Great camera and worth the price. I may have to buy another one for my home computer.,5,,2025-07-27T06:08:18.000Z,2025-08-21T23:50:01.000Z,2025/7/26 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77631936111,Exceeds Expectations,I was surprised at how well this camera works. I was looking for a webcam for when I don’t have my laptop open and was hoping for something comparable to my MacBook webcam. This one works so much better and has so many ways to customize it for a more professional look.  It has exceeded my expectations and I look forward to using it more and more.,5,,2025-07-28T01:25:16.000Z,2025-08-22T21:07:22.000Z,2025/7/26 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77642855611,Game Streaming is Amazing!,Love the qaulity. The AI Tracking is very good! Perfect for Live streaming for games!,5,,2025-07-28T17:36:37.000Z,2025-08-22T00:19:34.000Z,2025/7/26 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77670531181,"Not actually the best quality, but the most versatile / foolproof.",Very versatile but looses out on quality to the obsbot. Its main advantage is it has the best focus.,4,,2025-07-29T20:47:10.000Z,2025-08-23T02:56:39.000Z,2025/7/26 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77722388571,La mejor webcam que podes comprar,Nunca vi una web cam con tanta calidad. Increíble.,5,,2025-08-01T01:22:18.000Z,2025-08-21T08:34:18.000Z,2025/7/26 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77753757201,I hope I haven't wasted my time and money on this,"Disappointed — Feels Like a Beta Product, Not Ready for Prime Time<br /><br />I’ve had the Insta360 Link2 for about three weeks now, and unfortunately, I’m frustrated with the experience.<br /><br />I bought it primarily for the AI tracking feature — the idea of staying centered on video calls sounded great. After some research, the Link2 seemed like the best choice. But in practice, it falls short. For starters, I can’t use Microsoft Teams and the Link Controller app at the same time. This means I have no way to control the camera once I’m in a Teams call — a huge limitation.<br /><br />When I do have the Controller app open, I try to focus the camera on me, maybe even “train” the AI to recognize my face. But after about a minute, the AI gets distracted and starts tracking my wall clock instead. I've contacted support and hope they can help, but so far, the tracking has been unreliable at best. If this isn’t resolved, I’ll have to turn tracking off entirely and position the camera manually — which defeats the purpose of buying this model.<br /><br />The hand gesture controls are a neat idea, but they rarely work. I’ve uninstalled and reinstalled the software, updated everything (software and firmware), and still no luck.<br /><br />Occasionally, when I plug in the camera, the image appears flipped upside down. The only fix is manually toggling the Horizontal Correction tab.<br /><br />Bottom line: the Insta360 Link2 feels more like a beta release than a finished product. There’s potential here, but it’s not ready for dependable, everyday use — especially for professionals relying on consistent performance in video calls.",3,,2025-08-02T16:49:02.000Z,2025-08-21T23:25:44.000Z,2025/8/2 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77805169481,super,super lo mejor,5,,2025-08-04T19:51:07.000Z,2025-08-21T06:50:57.000Z,2025/8/2 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77834250571,Sin palabras. Mejor 👍,Wow que bien cámara,5,,2025-08-05T19:24:31.000Z,2025-08-24T12:25:32.000Z,2025/8/2 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,77970307611,Muy contento con la compra,Excelente compra Calidad precio,5,,2025-08-11T21:25:29.000Z,2025-08-18T20:41:14.000Z,2025/8/9 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,78002794891,Great product,Great condition and quality!,5,,2025-08-13T04:13:59.000Z,2025-08-22T00:09:56.000Z,2025/8/9 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,78053925131,Excellent!,Outstanding webcam. Easy to install and to use. Bought two - one for work and one for home.,5,,2025-08-15T10:01:09.000Z,2025-08-21T23:26:35.000Z,2025/8/9 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,78079169831,Increíble!,"Cumplió altamente mis expectativas, es más, las superó. Sin embargo, la transferencia de datos es abismal, conviene conectarlo directamente a un usb-c de la PC sin pasar por un hub.",5,,2025-08-16T18:18:09.000Z,2025-08-22T22:31:06.000Z,2025/8/16 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,78089959491,Not safe for live streaming,"I really wanted to love this. The picture quality is excellent. HOWEVER, the dongle to adjust the angle will freak out occasionally panning all the way up or down when you are just trying to adjust slightly. This is not only embarrassing but also DANGEROUS if you are live streaming. I wish it came with an actual remote instead of having to use my phone. It takes time to open my phone and ""reconnect"" before you are able to use it. This cameras glitches make it UNSAFE for live streaming.",1,,2025-08-17T03:10:52.000Z,2025-08-21T04:08:43.000Z,2025/8/16 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,78120613621,¡Tecnología del futuro en tu escritorio - IA que te sigue!,"Esta cámara web Insta360 Link 2 es absolutamente impresionante. La calidad 4K es cristalina y el seguimiento con IA funciona de manera increíble - me sigue perfectamente durante las videollamadas. El sensor de 1/2 pulgada captura colores vibrantes y el HDR hace que todo se vea profesional. El micrófono con cancelación de ruido AI es una característica sobresaliente - el audio es limpio y claro. El control de gestos es innovador y muy útil para transmisiones. La función PTZ es suave y precisa. Para trabajo remoto, gaming y streaming es simplemente perfecta. Una inversión que vale completamente la pena. ¡Muy recomendada!",5,,2025-08-18T17:44:04.000Z,2025-08-20T10:31:20.000Z,2025/8/16 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,78138043771,FINALLY a webcamera that is worth buying,"FINALLY. A webcam that is (almost) what we are looking for. Every other webcam I purchased I sent back because they all suffer the same problems. Absudly wide angle of view, poor picture quaality, digital (only) zoom. Why can't we have a quality camera for a webcam? This camera however is close to what we need and vertainly good enough. It is 4k with digital zoom but this time, cropping the image in (to counter the unnecessary wide angle) does NOT make the picture blurry. The colors from the sensor are good. The AI works (although unnecessary). Finally a webcamera that is worth buying. Finally!",5,,2025-08-19T14:27:32.000Z,2025-08-21T07:38:16.000Z,2025/8/16 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,78161207601,¡Excelente la calidad!,"Sumamente satisfecho, cumple con mis expectativas, el sensor de seguimiento con IA es muy preciso, el autoenfoque es rápido y eficaz. Algo que aclarar es que no esperen la calidad de video de una cámara profesional, tiene una buena calidad, pero al final es una webcam. Si quieren grabar videos o hacer stream y verse como los grandes, lo mejor es adquirir una cámara profesional, pero para iniciar y para crear contenido está cámara es la ideal.",5,,2025-08-20T15:49:04.000Z,2025-08-22T09:14:50.000Z,2025/8/16 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,78174231331,Worth it,"[[VIDEOID:fc97a7303943efa83e3a4791ec913161]] It’s great, with the AI trace feature. Quality is very good",5,,2025-08-21T01:43:40.000Z,2025-08-23T05:38:03.000Z,2025/8/16 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,78192843961,Satisfecho con la cámara,"Muy buena cámara, cero problemas",5,,2025-08-21T23:04:15.000Z,2025-08-23T17:12:48.000Z,2025/8/16 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,78208952421,Don't buy for full price... 1 wk later it was 50 bucks off on another site,one week after I purchased this camera on Amazon it went on sale at sweetwater dot com for 50 dollars less. While I like the camera I can't help but feel ripped off.,2,,2025-08-22T20:49:45.000Z,2025-08-24T08:56:41.000Z,2025/8/16 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTJLMYN,77358904741,Fraudulent seller - please be aware - Product never received,Never received the product from the seller. This is fraudulent seller please be aware before buying,1,,2025-07-16T03:03:44.000Z,2025-07-17T15:09:31.000Z,2025/7/12 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTJLMYN,77547655671,Gift for tech guy,Wonderful gift! Recipient is very happy with it!,5,,2025-08-10T20:42:01.000Z,2025-08-22T00:55:04.000Z,2025/8/9 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTJLMYN,77647879021,Excelente calidad,[[VIDEOID:3a1c03a12dd22742eb81c4cbe6a3725d]] Excelente calidad,5,,2025-07-28T21:01:19.000Z,2025-08-01T13:01:48.000Z,2025/7/26 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTJLMYN,78186023041,La calidad del producto.,"El producto llegó en excelentes condiciones, lo volvería a comprar.",5,,2025-08-21T17:48:56.000Z,2025-08-23T11:08:46.000Z,2025/8/16 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DNK381B3,77581457271,Don't expect iPhone image quality.,"While this camera seems to be ok so far and is FAR superior to the HyperX Vision S, the image quality is middling.<br /><br />Pros:<br />*The autofocus speed is decent. It will take longer than you expect to focus on another object.<br /><br />*USB C connectivity is there and you're not limited to a permanent cord.<br /><br />*There is a shutter cover.<br /><br />*No issues with Teams or WebEx (though you are limited to 1080p).<br /><br />Cons:<br />It heats up quickly. Heat kills. In a small package without vents or heatsinks, it will degrade the components in short order. I'd recommend an extended warranty.<br /><br />The magnetic connection to its mount is not useful to me, as I use it connected to a tripod or solid mount and the possibility of it detaching and falling to the floor is high.<br /><br />The microphone sound quality is poor, but I use an external microphone for most things.<br /><br />My use case is 50% meetings and 50% recording a monitor / display that I am working on. The image quality when it's pointed at a screen is poor, no matter how far away or how well lit the area.<br /><br />If you just need a new webcam, it seems ok for $100. Above that, I'd consider other, newer options, as image quality might have improved.",3,,2025-07-25T19:24:49.000Z,2025-08-24T08:29:31.000Z,2025/7/19 00:00
